WarID,PolityID,StartDate,StartDate_Prec,EndDate,EndDate_Prec,Side,IsInitiator,Outcome,Deaths
330,600,1844-08-06,Day,1844-09-10,Day,B,0,2,800
330,10025,1844-08-06,Day,1844-09-10,Day,B,0,2,800
331,200,1845-12-13,Day,1846-02-10,Day,A,0,1,1500
331,10026,1845-12-13,Day,1846-02-10,Day,B,1,2,7000
332,365,1846-02-01,Month,1846-03-03,Day,A,0,1,
332,255,1846-02-01,Month,1846-03-03,Day,A,0,1,
332,300,1846-02-15,Day,1846-03-03,Day,A,0,1,1000
332,10027,1846-02-15,Day,1846-03-03,Day,B,1,2,1000
333,200,1846-04-16,Day,1847-12-23,Day,A,1,1,1000
333,10028,1846-04-16,Day,1847-12-23,Day,B,0,2,2000
334,210,1848-04-12,Day,1848-06-21,Day,A,1,6,300
334,210,1849-04-02,Day,1849-06-14,Day,A,1,6,300
334,10029,1848-04-12,Day,1848-06-21,Day,B,0,6,2000
334,10029,1849-04-02,Day,1849-06-14,Day,B,0,6,2000
335,200,1848-05-18,Day,1849-03-10,Day,A,1,1,1500
335,10026,1848-05-18,Day,1849-03-10,Day,B,0,2,5000
336,200,1849-10-20,Day,1849-10-22,Day,A,1,1,0
336,10030,1849-10-20,Day,1849-10-22,Day,B,0,2,2800
337,200,1850-12-24,Day,1852-04-08,Day,A,1,1,1400
337,10031,1850-12-24,Day,1852-04-08,Day,B,0,2,6000
338,640,1851-04-21,Day,1851-07-09,Day,A,0,1,
338,10032,1851-04-21,Day,1851-07-09,Day,B,1,2,1600
339,200,1852-04-05,Day,1852-11-20,Day,A,1,1,400
339,10009,1852-04-05,Day,1852-11-20,Day,B,0,2,800
340,220,1854-01-01,Year,1857-07-15,Day,A,0,6,100
340,10033,1854-01-01,Year,1857-07-15,Day,B,1,6,2000
341,200,1855-01-01,Year,1856-01-01,Year,A,0,1,
341,10034,1855-01-01,Year,1856-01-01,Year,B,1,2,15000
342,640,1856-01-22,Day,1856-02-22,Day,A,0,6,1700
342,10035,1856-01-22,Day,1856-02-22,Day,B,1,6,15000
343,200,1856-10-22,Day,1860-10-24,Day,A,1,1,200
343,220,1856-10-22,Day,1860-10-24,Day,A,1,1,100
343,710,1856-10-22,Day,1860-10-24,Day,B,0,2,3000
343,10019,1856-10-22,Day,1860-10-24,Day,B,0,2,3000
345,220,1856-05-17,Day,1857-12-01,Month,A,1,1,1000
345,10036,1856-05-17,Day,1857-12-01,Month,B,0,2,
347,200,1857-05-10,Day,1859-04-07,Day,A,0,1,11000
347,10037,1857-05-10,Day,1859-04-07,Day,B,1,2,11500
349,220,1858-08-31,Day,1862-06-05,Day,A,1,1,1500
349,816,1858-08-31,Day,1862-06-05,Day,B,0,2,2500
349,10038,1858-08-31,Day,1862-06-05,Day,B,0,2,2500
350,210,1859-02-20,Day,1860-01-20,Day,A,1,1,500
350,10039,1859-02-20,Day,1860-01-20,Day,B,0,2,500
351,160,1859-05-29,Day,1859-10-23,Day,A,1,1,500
351,10040,1859-05-29,Day,1859-10-23,Day,B,0,2,500
352,329,1860-05-11,Day,1860-10-14,Day,A,0,4,4500
352,10041,1860-05-11,Day,1860-10-14,Day,B,1,4,1500
353,230,1863-04-01,Month,1865-05-03,Day,A,1,2,28000
353,10042,1863-04-01,Month,1865-05-03,Day,B,0,1,4000
355,200,1863-06-04,Day,1866-01-14,Day,A,1,1,700
355,10043,1863-06-04,Day,1866-01-14,Day,B,0,2,2000
356,2,1863-06-25,Day,1864-09-07,Day,A,0,1,5
356,220,1863-06-25,Day,1864-09-07,Day,A,0,1,6
356,200,1864-07-05,Day,1864-09-07,Day,A,0,1,13
356,210,1864-07-05,Day,1864-09-07,Day,A,0,1,2
356,10044,1863-06-25,Day,1864-09-07,Day,B,1,2,1000
357,200,1863-10-20,Day,1863-12-21,Day,A,1,1,900
357,10045,1863-10-20,Day,1863-12-21,Day,B,0,2,1500
359,365,1864-04-24,Day,1865-06-17,Day,A,1,1,120
359,10046,1864-04-24,Day,1865-06-17,Day,B,0,2,1500
360,200,1865-01-01,Month,1865-11-11,Day,A,1,1,100
360,760,1865-01-01,Month,1865-11-11,Day,B,0,2,900
360,10047,1865-01-01,Month,1865-11-11,Day,B,0,2,900
361,365,1866-01-12,Day,1866-10-18,Day,A,1,1,100
361,10048,1866-01-12,Day,1866-10-18,Day,B,0,2,1000
362,200,1867-12-01,Month,1868-04-13,Day,A,1,1,400
362,10049,1867-12-01,Month,1868-04-13,Day,B,0,2,800
363,230,1868-10-10,Day,1878-02-11,Day,A,0,1,100000
363,40,1868-10-10,Day,1878-02-11,Day,B,1,2,50000
363,10050,1868-10-10,Day,1878-02-11,Day,B,1,2,50000
364,651,1869-01-01,Year,1870-01-01,Year,A,1,2,
364,10051,1869-01-01,Year,1870-01-01,Year,B,0,1,1500
365,640,1870-11-30,Day,1872-12-30,Day,A,0,1,4000
365,10052,1870-11-30,Day,1872-12-30,Day,B,1,2,1500
366,220,1871-03-01,Month,1872-01-01,Month,A,0,1,2686
366,615,1871-03-01,Month,1872-01-01,Month,B,1,2,10000
366,10000,1871-03-01,Month,1872-01-01,Month,B,1,2,10000
367,200,1873-01-01,Month,1874-02-04,Day,A,0,1,100
367,10053,1873-01-01,Month,1874-02-04,Day,B,1,2,1400
369,220,1873-11-20,Day,1874-01-01,Year,A,1,3,400
369,816,1873-11-20,Day,1874-01-01,Year,B,0,3,600
369,10038,1873-11-20,Day,1874-01-01,Year,B,0,3,600
370,210,1873-03-26,Day,1878-10-13,Day,A,0,1,12000
370,10054,1873-03-26,Day,1878-10-13,Day,B,1,2,11000
371,365,1875-08-09,Day,1876-02-28,Day,A,0,1,100
371,10046,1875-08-09,Day,1876-02-28,Day,B,1,2,4800
372,651,1875-09-01,Month,1876-03-09,Day,A,1,2,4250
372,530,1875-09-01,Month,1876-03-09,Day,B,0,1,4550
372,10055,1875-09-01,Month,1876-03-09,Day,B,0,1,4550
373,640,1876-06-30,Day,1877-04-23,Day,A,0,4,
373,10056,1876-06-30,Day,1877-04-23,Day,B,1,4,5000
374,200,1877-08-01,Month,1878-06-01,Month,A,0,1,200
374,10057,1877-08-01,Month,1878-06-01,Month,B,1,2,3700
375,651,1878-02-01,Month,1879-07-01,Month,A,1,1,
375,10058,1878-02-01,Month,1879-07-01,Month,B,0,2,4000
376,365,1878-05-01,Month,1881-01-24,Day,A,1,1,2000
376,10059,1878-05-01,Month,1881-01-24,Day,B,0,2,8000
377,300,1878-07-29,Day,1878-10-01,Day,A,1,1,3500
377,10060,1878-07-29,Day,1878-10-01,Day,B,0,2,2500
379,200,1878-11-21,Day,1879-05-26,Day,A,1,1,10000
379,200,1879-09-03,Day,1880-09-02,Day,A,1,1,10000
379,700,1878-11-21,Day,1879-05-26,Day,B,0,2,11000
379,10018,1878-11-21,Day,1879-05-26,Day,B,0,2,11000
379,700,1879-09-03,Day,1880-09-02,Day,B,0,2,11000
379,10018,1879-09-03,Day,1880-09-02,Day,B,0,2,11000
380,200,1879-01-11,Day,1879-07-04,Day,A,1,1,2500
380,10061,1879-01-11,Day,1879-07-04,Day,B,0,2,8000
381,200,1880-09-01,Month,1881-04-01,Month,A,1,1,
381,10062,1880-09-01,Month,1881-04-01,Month,B,0,2,1400
382,200,1880-12-16,Day,1881-04-05,Day,A,0,2,900
382,10063,1880-12-16,Day,1881-04-05,Day,B,1,1,100
383,220,1881-06-01,Month,1882-04-04,Day,A,0,1,3500
383,616,1881-06-01,Month,1882-04-04,Day,B,1,2,
383,10064,1881-06-01,Month,1882-04-04,Day,B,1,2,
384,651,1881-08-01,Month,1882-09-15,Day,A,0,2,5000
384,200,1881-08-01,Month,1885-03-22,Day,A,0,2,25000
384,10065,1881-08-01,Month,1885-03-22,Day,B,1,1,17000
385,220,1882-04-25,Day,1884-06-14,Day,A,1,4,4500
385,10066,1882-04-25,Day,1884-06-14,Day,B,0,4,2000
385,710,1883-12-14,Day,1884-06-14,Day,B,1,4,1000
386,220,1883-05-07,Day,1885-12-12,Day,A,1,1,300
386,10067,1883-05-07,Day,1885-12-12,Day,B,0,2,700
387,200,1885-11-10,Day,1889-01-01,Year,A,1,1,3000
387,10009,1885-11-10,Day,1889-01-01,Year,B,0,2,3000
389,220,1885-01-01,Year,1886-01-01,Year,A,1,1,1000
389,10068,1885-01-01,Year,1886-01-01,Year,B,0,2,
390,365,1885-03-30,Day,1885-04-01,Month,A,1,3,1000
390,700,1885-03-30,Day,1885-04-01,Month,B,0,3,
390,10018,1885-03-30,Day,1885-04-01,Month,B,0,3,
391,345,1885-11-02,Day,1885-12-07,Day,A,1,2,2000
391,355,1885-11-02,Day,1885-12-07,Day,B,0,1,3000
391,10069,1885-11-02,Day,1885-12-07,Day,B,0,1,3000
392,325,1887-01-24,Day,1887-03-01,Month,A,1,3,1000
392,530,1887-01-24,Day,1887-03-01,Month,B,0,3,400
392,10055,1887-01-24,Day,1887-03-01,Month,B,0,3,400
393,235,1888-01-01,Year,1888-01-01,Year,A,1,1,
393,10070,1888-01-01,Year,1888-01-01,Year,B,0,2,6000
394,220,1890-03-01,Day,1890-04-20,Day,A,1,1,200
394,10071,1890-03-01,Day,1890-04-20,Day,B,0,2,800
395,220,1890-04-01,Month,1891-02-24,Day,A,1,1,100
395,10072,1890-04-01,Month,1891-02-24,Day,B,0,2,3000
396,220,1892-09-19,Day,1893-11-09,Day,A,1,1,80
396,10071,1892-09-19,Day,1893-11-09,Day,B,0,2,1800
397,211,1892-10-01,Month,1894-02-01,Month,A,1,1,7000
397,10073,1892-10-01,Month,1894-02-01,Month,B,0,2,13000
398,200,1893-09-28,Day,1894-01-01,Year,A,0,1,200
398,10053,1893-09-28,Day,1894-01-01,Year,B,1,2,800
399,230,1893-09-29,Day,1894-03-05,Day,A,0,1,1000
399,10074,1893-09-29,Day,1894-03-05,Day,B,1,2,1500
400,325,1893-12-21,Day,1894-07-12,Day,A,0,1,270
400,10065,1893-12-21,Day,1894-07-12,Day,B,1,2,5000
401,220,1894-06-16,Day,1895-10-01,Day,A,0,1,6000
401,10067,1894-06-16,Day,1895-10-01,Day,B,1,2,2000
402,210,1894-07-01,Month,1894-11-22,Day,A,1,1,1000
402,10029,1894-07-01,Month,1894-11-22,Day,B,0,2,2000
403,235,1895-02-01,Day,1895-12-28,Day,A,1,1,50
403,10075,1895-02-01,Day,1895-12-28,Day,B,0,2,2000
404,230,1895-02-24,Day,1898-04-21,Day,A,0,4,59000
404,40,1895-02-24,Day,1898-04-21,Day,B,1,4,20000
404,10050,1895-02-24,Day,1898-04-21,Day,B,1,4,20000
405,740,1895-05-29,Day,1895-10-21,Day,A,0,1,4800
405,10076,1895-05-29,Day,1895-10-21,Day,B,1,2,7760
406,200,1895-07-03,Day,1896-04-21,Day,A,0,1,200
406,10077,1895-07-03,Day,1896-04-21,Day,B,1,2,800
407,325,1895-12-07,Day,1896-10-21,Day,A,1,2,9000
407,530,1895-12-07,Day,1896-10-21,Day,B,0,1,7000
407,10055,1895-12-07,Day,1896-10-21,Day,B,0,1,7000
409,200,1896-06-07,Day,1899-11-24,Day,A,1,1,1200
409,10065,1896-06-07,Day,1899-11-24,Day,B,0,2,18000
410,230,1896-08-30,Day,1898-05-01,Day,A,0,4,4000
410,840,1896-08-30,Day,1898-05-01,Day,B,1,4,4000
410,10078,1896-08-30,Day,1898-05-01,Day,B,1,4,4000
411,200,1897-01-06,Day,1897-02-25,Day,A,1,1,20
411,475,1897-01-06,Day,1897-02-25,Day,B,0,2,1000
411,10079,1897-01-06,Day,1897-02-25,Day,B,0,2,1000
412,200,1897-07-26,Day,1898-03-07,Day,A,0,1,1100
412,10080,1897-07-26,Day,1898-03-07,Day,B,1,2,
413,200,1898-02-01,Month,1898-05-01,Month,A,0,1,400
413,10081,1898-02-01,Month,1898-05-01,Month,B,1,2,1600
414,2,1899-02-04,Day,1902-07-04,Day,A,0,1,4500
414,840,1899-02-04,Day,1902-07-04,Day,B,1,2,16000
414,10078,1899-02-04,Day,1902-07-04,Day,B,1,2,16000
415,220,1899-07-17,Day,1900-04-22,Day,A,1,1,125
415,10082,1899-07-17,Day,1900-04-22,Day,B,0,2,900
416,200,1899-10-11,Day,1902-05-31,Day,A,0,1,22000
416,10083,1899-10-11,Day,1902-05-31,Day,B,1,2,8800
417,200,1900-04-02,Day,1900-09-30,Day,A,0,1,1000
417,10053,1900-04-02,Day,1900-09-30,Day,B,1,2,1000
419,200,1901-03-22,Day,1904-04-21,Day,A,0,1,400
419,530,1901-03-22,Day,1904-04-21,Day,A,0,1,
419,10084,1901-03-22,Day,1904-04-21,Day,B,1,2,4000
420,235,1902-01-01,Year,1903-01-01,Year,A,0,1,
420,10085,1902-01-01,Year,1903-01-01,Year,B,1,2,
421,235,1902-01-01,Year,1904-01-01,Year,A,0,6,2000
421,10086,1902-01-01,Year,1904-01-01,Year,B,1,6,2000
422,200,1903-01-29,Day,1903-07-27,Day,A,1,1,
422,10087,1903-01-29,Day,1903-07-27,Day,B,0,2,1100
423,255,1904-01-12,Day,1906-05-04,Day,A,0,1,1800
423,10088,1904-01-12,Day,1906-05-04,Day,B,1,2,11000
424,210,1904-01-01,Year,1907-12-01,Month,A,0,1,13000
424,10054,1904-01-01,Year,1907-12-01,Month,B,1,2,11200
425,200,1904-03-31,Day,1904-09-07,Day,A,1,1,300
425,10089,1904-03-31,Day,1904-09-07,Day,B,0,2,2500
426,255,1905-07-31,Day,1906-06-01,Month,A,0,1,3440
426,10090,1905-07-31,Day,1906-06-01,Month,B,1,2,5400
427,200,1906-01-01,Month,1906-03-10,Day,A,0,1,80
427,10091,1906-01-01,Month,1906-03-10,Day,B,1,2,2000
429,200,1906-03-05,Day,1906-06-10,Day,A,0,1,56
429,10061,1906-03-05,Day,1906-06-10,Day,B,1,2,2300
430,235,1907-01-01,Year,1910-01-01,Year,A,1,1,100
430,10092,1907-01-01,Year,1910-01-01,Year,B,0,2,5000
431,220,1907-07-30,Day,1910-01-01,Year,A,1,1,150
431,10093,1907-07-30,Day,1910-01-01,Year,B,0,2,3000
432,740,1907-08-01,Day,1910-08-16,Day,A,0,1,136
432,730,1907-08-01,Day,1910-08-16,Day,B,1,2,17600
432,10094,1907-08-01,Day,1910-08-16,Day,B,1,2,17600
433,220,1909-05-01,Month,1911-01-01,Year,A,1,1,4000
433,10095,1909-05-01,Month,1911-01-01,Year,B,0,2,8000
434,220,1912-03-31,Day,1912-09-06,Day,A,0,1,200
434,10096,1912-03-31,Day,1912-09-06,Day,B,1,2,3400
435,710,1912-03-01,Month,1913-01-01,Month,A,0,2,2000
435,10089,1912-03-01,Month,1913-01-01,Month,B,1,1,
436,220,1913-03-26,Day,1915-05-16,Day,A,1,7,900
436,230,1913-06-01,Month,1914-12-01,Month,A,0,7,
436,10096,1913-03-26,Day,1915-05-16,Day,B,0,7,1000
436,10096,1913-06-01,Month,1914-12-01,Month,B,1,7,
437,2,1913-06-11,Day,1913-10-22,Day,A,1,1,50
437,10097,1913-06-11,Day,1913-10-22,Day,B,0,2,1500
440,710,1918-01-07,Day,1918-08-01,Month,A,1,6,1000
440,10089,1918-01-07,Day,1918-08-01,Month,B,0,6,500
441,2,1918-10-17,Day,1920-05-19,Day,A,0,1,98
441,10098,1918-10-17,Day,1920-05-19,Day,B,1,2,2004
442,200,1919-05-03,Day,1919-08-08,Day,A,0,3,1136
442,700,1919-05-03,Day,1919-08-08,Day,B,1,3,1000
442,10018,1919-05-03,Day,1919-08-08,Day,B,1,3,1000
443,200,1919-05-26,Day,1920-03-01,Month,A,0,1,800
443,10099,1919-05-26,Day,1920-03-01,Month,B,1,2,1600
444,220,1920-03-01,Month,1920-08-07,Day,A,1,1,3500
444,10100,1920-03-01,Month,1920-08-07,Day,B,0,2,
445,200,1920-06-05,Day,1920-10-17,Day,A,0,1,1040
445,645,1920-06-05,Day,1920-10-17,Day,B,1,2,8500
445,10101,1920-06-05,Day,1920-10-17,Day,B,1,2,8500
446,710,1920-10-10,Day,1921-08-22,Day,A,0,1,4000
446,365,1921-05-28,Day,1921-08-22,Day,A,0,1,
446,10102,1920-10-10,Day,1921-08-22,Day,B,1,2,1000
447,325,1923-03-23,Day,1931-09-12,Day,A,0,1,5000
447,10103,1923-03-23,Day,1931-09-12,Day,B,1,2,35000
449,230,1921-06-01,Day,1926-05-27,Day,A,1,1,50000
449,220,1925-04-12,Day,1926-05-27,Day,A,0,1,10000
449,10104,1921-06-01,Day,1926-05-27,Day,B,0,2,10000
450,200,1921-08-20,Day,1922-02-01,Month,A,0,1,50
450,10105,1921-08-20,Day,1922-02-01,Month,B,1,2,2400
451,220,1925-07-18,Day,1927-05-27,Day,A,0,1,4000
451,10106,1925-07-18,Day,1927-05-27,Day,B,1,2,2000
452,220,1930-02-09,Day,1931-01-01,Year,A,0,1,1
452,10107,1930-02-09,Day,1931-01-01,Year,B,1,2,1000
453,200,1930-12-22,Day,1932-06-01,Month,A,0,1,140
453,10108,1930-12-22,Day,1932-06-01,Month,B,1,2,1000
454,200,1936-04-20,Day,1936-10-01,Month,A,0,1,126
454,200,1937-08-01,Month,1939-01-01,Month,A,0,1,126
454,10109,1936-04-20,Day,1936-10-01,Month,B,1,2,2450
454,10109,1937-08-01,Month,1939-01-01,Month,B,1,2,2450
455,200,1936-11-25,Day,1938-01-08,Day,A,0,1,200
455,10110,1936-11-25,Day,1938-01-08,Day,B,1,2,10000
456,200,1945-11-10,Day,1946-10-15,Day,A,0,3,1000
456,210,1945-11-10,Day,1946-10-15,Day,A,0,3,800
456,850,1945-11-10,Day,1946-10-15,Day,B,1,3,3600
456,10111,1945-11-10,Day,1946-10-15,Day,B,1,3,3600
457,220,1946-11-20,Day,1954-06-01,Day,A,0,2,94500
457,10112,1946-11-20,Day,1954-06-01,Day,B,1,1,175000
459,220,1947-03-29,Day,1948-12-01,Day,A,0,1,1000
459,580,1947-03-29,Day,1948-12-01,Day,B,1,2,11200
459,10113,1947-03-29,Day,1948-12-01,Day,B,1,2,11200
460,200,1948-06-18,Day,1957-08-31,Day,A,0,1,2400
460,10114,1948-06-18,Day,1957-08-31,Day,B,1,2,6700
461,750,1948-09-13,Day,1948-09-17,Day,A,1,1,10
461,10115,1948-09-13,Day,1948-09-17,Day,B,0,2,1200
462,710,1950-05-01,Month,1950-10-28,Day,A,1,1,10000
462,10089,1950-05-01,Month,1950-10-28,Day,B,0,2,3200
463,220,1952-01-18,Day,1954-07-31,Day,A,0,2,2000
463,616,1952-01-18,Day,1954-07-31,Day,B,1,1,1000
463,10064,1952-01-18,Day,1954-07-31,Day,B,1,1,1000
464,200,1952-10-20,Day,1956-10-01,Month,A,0,1,600
464,10116,1952-10-20,Day,1956-10-01,Month,B,1,2,16500
465,220,1953-08-20,Day,1956-03-12,Day,A,0,2,2000
465,600,1953-08-20,Day,1956-03-12,Day,B,1,1,1000
465,10025,1953-08-20,Day,1956-03-12,Day,B,1,1,1000
466,220,1954-11-01,Day,1962-03-17,Day,A,0,2,18000
466,615,1954-11-01,Day,1962-03-17,Day,B,1,1,14000
466,10000,1954-11-01,Day,1962-03-17,Day,B,1,1,14000
467,220,1957-01-01,Day,1958-01-05,Day,A,0,1,1000
467,10117,1957-01-01,Day,1958-01-05,Day,B,1,2,900
469,235,1961-02-03,Day,1974-10-14,Day,A,0,4,4000
469,540,1961-02-03,Day,1974-10-14,Day,B,1,4,25000
469,10118,1961-02-03,Day,1974-10-14,Day,B,1,4,25000
471,235,1964-09-25,Day,1975-06-25,Day,A,0,2,3500
471,541,1964-09-25,Day,1975-06-25,Day,B,1,1,10000
471,10119,1964-09-25,Day,1975-06-25,Day,B,1,1,10000
472,850,1975-10-16,Day,1976-07-17,Day,A,1,4,12500
472,10120,1975-10-16,Day,1976-07-17,Day,B,0,4,20000
473,560,1975-10-17,Day,1988-12-13,Day,A,1,2,1100
473,10121,1975-10-17,Day,1988-12-13,Day,B,0,1,19000
474,600,1975-12-11,Day,1983-12-23,Day,A,0,7,9500
474,435,1975-12-11,Day,1979-08-05,Day,A,0,7,2000
474,10122,1975-12-11,Day,1983-12-23,Day,B,1,7,4000
474,615,1976-01-27,Day,1976-03-06,Day,B,1,7,500
475,816,1979-01-09,Day,1989-09-25,Day,A,1,4,25300
475,811,1979-01-09,Day,1989-09-25,Day,A,0,4,15000
475,10123,1979-01-09,Day,1989-09-25,Day,B,0,4,
476,365,1980-02-22,Day,1989-02-15,Day,A,0,4,40000
476,700,1980-02-22,Day,1989-02-15,Day,A,0,4,30000
476,10124,1980-02-22,Day,1989-02-15,Day,B,1,4,50000
477,640,1991-08-04,Day,1992-03-25,Day,A,1,6,300
477,10125,1991-08-04,Day,1992-03-25,Day,B,0,6,2000
479,640,1997-05-14,Day,1997-06-14,Day,A,1,6,100
479,10125,1997-05-14,Day,1997-06-14,Day,B,0,6,2500
480,666,2000-09-28,Day,2003-09-09,Day,A,0,1,900
480,10109,2000-09-28,Day,2003-09-09,Day,B,1,2,3400
481,220,2001-12-23,Day,,Ongoing,A,1,5,12
481,900,2001-12-23,Day,,Ongoing,A,1,5,6
481,255,2001-12-23,Day,,Ongoing,A,1,5,25
481,200,2001-12-23,Day,,Ongoing,A,1,5,110
481,20,2001-12-23,Day,,Ongoing,A,1,5,88
481,2,2001-12-23,Day,,Ongoing,A,1,5,552
481,700,2001-12-23,Day,,Ongoing,A,1,5,1600
481,10126,2001-12-23,Day,,Ongoing,B,0,5,12000
482,900,2003-05-03,Day,,Ongoing,A,1,5,1
482,2,2003-05-03,Day,,Ongoing,A,1,5,3985
482,200,2003-05-03,Day,,Ongoing,A,1,5,143
482,210,2004-03-01,Month,2005-03-01,Month,A,0,5,2
482,230,2004-03-01,Month,2004-04-28,Day,A,0,5,11
482,290,2004-03-01,Month,2006-03-31,Day,A,0,5,23
482,325,2004-03-01,Month,,Ongoing,A,0,5,33
482,369,2004-03-01,Month,2005-10-01,Month,A,0,5,18
482,645,2004-06-28,Day,,Ongoing,A,0,5,10800
482,732,2004-09-25,Day,,Ongoing,A,0,5,1
482,10127,2003-05-03,Day,,Ongoing,B,0,5,20000
500,365,1818-06-10,Day,1822-01-01,Year,A,0,1,5000
500,10151,1818-06-10,Day,1822-01-01,Year,B,1,2,6000
501,10128,1820-06-01,Month,1821-07-21,Day,A,1,2,
501,10152,1820-06-01,Month,1821-07-21,Day,B,0,1,
502,329,1820-07-02,Day,1821-03-23,Day,A,0,1,
502,300,1821-03-01,Month,1821-03-23,Day,A,0,1,
502,10153,1820-07-02,Day,1821-03-23,Day,B,1,2,
503,230,1821-12-01,Day,1823-04-06,Day,A,0,4,
503,10154,1821-12-01,Day,1823-04-06,Day,B,1,4,
505,300,1821-03-10,Day,1821-05-08,Day,A,0,1,
505,325,1821-03-10,Day,1821-05-08,Day,A,0,1,
505,10155,1821-03-10,Day,1821-05-08,Day,B,1,2,
506,640,1821-03-25,Day,1828-04-25,Day,A,0,4,6000
506,10156,1821-03-25,Day,1828-04-25,Day,B,1,4,3000
506,365,1827-10-20,Day,1828-04-25,Day,B,0,4,60
506,220,1827-10-20,Day,1827-10-27,Day,B,0,4,40
506,200,1827-10-20,Day,1827-10-27,Day,B,0,4,80
507,651,1824-03-20,Day,1824-04-01,Month,A,0,1,
507,10129,1824-03-20,Day,1824-04-01,Month,A,0,1,
507,10157,1824-03-20,Day,1824-04-01,Month,B,1,2,
508,640,1826-06-14,Day,1826-09-30,Day,A,0,1,300
508,10158,1826-06-14,Day,1826-09-30,Day,B,1,2,6000
510,235,1828-07-11,Day,1834-05-26,Day,A,0,2,12000
510,10159,1828-07-11,Day,1834-05-26,Day,B,1,1,8000
510,200,1831-07-01,Day,1834-05-26,Day,B,0,1,100
511,365,1830-01-01,Year,1832-10-17,Day,A,0,1,1000
511,10160,1830-01-01,Year,1832-10-17,Day,B,1,2,500
512,640,1830-02-01,Month,1831-11-01,Month,A,0,1,5000
512,10161,1830-02-01,Month,1831-11-01,Month,B,1,2,10000
513,220,1830-07-25,Day,1830-07-29,Day,A,0,2,400
513,10153,1830-07-25,Day,1830-07-29,Day,B,1,1,1800
515,210,1830-08-25,Day,1830-11-04,Day,A,0,2,500
515,10162,1830-08-25,Day,1830-11-04,Day,B,1,1,600
516,651,1831-01-01,Year,1832-01-01,Year,A,1,2,1500
516,10129,1831-01-01,Year,1832-01-01,Year,A,1,2,1500
516,10163,1831-01-01,Year,1832-01-01,Year,B,0,1,
517,365,1831-02-07,Day,1831-10-18,Day,A,0,1,15000
517,10164,1831-02-07,Day,1831-10-18,Day,B,1,2,20000
518,640,1831-10-01,Day,1832-12-27,Day,A,0,2,8000
518,10165,1831-10-01,Day,1832-12-27,Day,B,1,1,4000
520,70,1832-01-02,Day,1832-12-11,Day,A,0,2,
520,10153,1832-01-02,Day,1832-12-11,Day,B,1,1,
521,10109,1834-04-19,Day,1834-10-01,Month,A,1,2,1500
521,651,1834-04-19,Day,1834-10-01,Month,B,0,1,500
521,10129,1834-04-19,Day,1834-10-01,Month,B,0,1,500
522,230,1834-07-15,Day,1840-07-15,Day,A,0,1,65000
522,235,1835-10-15,Day,1836-02-15,Day,A,0,1,50
522,220,1835-10-31,Day,1839-01-17,Day,A,0,1,7700
522,200,1835-07-10,Day,1837-09-01,Day,A,0,1,2500
522,10166,1834-07-15,Day,1840-07-15,Day,B,1,2,60000
523,365,1834-09-26,Day,1834-10-27,Day,A,0,7,
523,10167,1834-09-26,Day,1834-10-27,Day,B,1,7,
525,140,1835-01-06,Day,1837-05-01,Month,A,0,1,
525,10168,1835-01-06,Day,1837-05-01,Month,B,1,2,
526,140,1835-09-19,Day,1845-03-01,Day,A,0,1,
526,10169,1835-09-19,Day,1845-03-01,Day,B,1,2,
527,70,1835-10-01,Day,1836-04-22,Day,A,0,2,1500
527,10170,1835-10-01,Day,1836-04-22,Day,B,1,1,700
528,640,1836-01-01,Year,1837-01-01,Year,A,0,1,
528,10171,1836-01-01,Year,1837-01-01,Year,B,1,2,
530,365,1836-07-01,Month,1852-01-01,Year,A,0,1,15000
530,10167,1836-07-01,Month,1852-01-01,Year,B,1,2,
531,140,1837-11-07,Day,1838-03-13,Day,A,0,1,600
531,10172,1837-11-07,Day,1838-03-13,Day,B,1,2,1200
532,10130,1837-09-27,Day,1838-08-22,Day,A,0,1,15000
532,10106,1837-09-27,Day,1838-08-22,Day,B,1,2,
533,640,1839-06-10,Day,1839-06-24,Day,A,1,2,2000
533,651,1839-06-10,Day,1839-06-24,Day,B,0,1,1000
533,10129,1839-06-10,Day,1839-06-24,Day,B,0,1,1000
535,10131,1840-05-27,Day,1840-07-13,Day,A,0,2,3500
535,10173,1840-05-27,Day,1840-07-13,Day,B,1,1,1000
536,100,1840-07-15,Day,1842-07-15,Day,A,0,2,
536,10174,1840-07-15,Day,1842-07-15,Day,B,1,1,
537,640,1840-09-09,Day,1840-11-27,Day,A,0,1,8000
537,200,1840-09-09,Day,1840-11-27,Day,A,1,1,14
537,651,1840-09-09,Day,1840-11-27,Day,B,0,2,19000
537,10129,1840-09-09,Day,1840-11-27,Day,B,0,2,19000
538,160,1841-01-01,Day,1842-12-06,Day,A,0,1,300
538,10175,1841-01-01,Day,1842-12-06,Day,B,1,2,3000
540,640,1841-01-01,Year,1841-01-01,Year,A,0,1,
540,10171,1841-01-01,Year,1841-01-01,Year,B,1,2,
541,70,1841-09-04,Day,1841-10-06,Day,A,0,2,
541,10176,1841-09-04,Day,1841-10-06,Day,B,1,1,
542,640,1842-12-19,Day,1843-01-13,Day,A,1,1,1600
542,10177,1842-12-19,Day,1843-01-13,Day,B,0,2,3000
543,10132,1845-04-30,Day,1845-05-31,Day,A,1,2,2000
543,10106,1845-04-30,Day,1845-05-31,Day,B,0,1,1000
545,10133,1847-01-15,Day,1848-08-16,Day,A,1,4,
