cow_id,year,war_count,IsInitiator,avg_deaths,type_extrastate,type_interstate,type_intrastate,type_nonstate,outcome_cont-conflict,outcome_lose,outcome_ongoing2008,outcome_stalemate,outcome_tied,outcome_war-transitioned,outcome_win
500,1998,1,0,0,0,0,1,0,0,0,0,0,1,0,0
500,1999,1,0,0,0,0,1,0,0,0,0,0,1,0,0
500,2000,1,0,0,0,0,1,0,0,0,0,0,1,0,0
500,2001,1,0,0,0,0,1,0,0,0,0,0,1,0,0
500,2002,1,0,0,0,0,1,0,0,0,0,0,1,0,0
510,1978,1,0,500,0,1,0,0,0,0,0,0,0,0,1
510,1979,1,0,500,0,1,0,0,0,0,0,0,0,0,1
510,1985,1,0,6,0,0,1,0,0,0,0,0,0,0,1
510,1986,1,0,6,0,0,1,0,0,0,0,0,0,0,1
510,1987,1,0,6,0,0,1,0,0,0,0,0,0,0,1
510,1988,1,0,6,0,0,1,0,0,0,0,0,0,0,1
510,1989,1,0,6,0,0,1,0,0,0,0,0,0,0,1
510,1990,1,0,6,0,0,1,0,0,0,0,0,0,0,1
510,1991,1,0,6,0,0,1,0,0,0,0,0,0,0,1
510,1992,1,0,6,0,0,1,0,0,0,0,0,0,0,1
511,1964,1,0,0,0,0,1,0,0,1,0,0,0,0,0
516,1972,1,0,500,0,0,1,0,0,0,0,0,0,0,1
516,1993,1,0,0,0,0,1,0,1,0,0,0,0,0,0
516,1994,1,0,0,0,0,1,0,1,0,0,0,0,0,0
516,1995,1,0,0,0,0,1,0,1,0,0,0,0,0,0
516,1996,1,0,0,0,0,1,0,1,0,0,0,0,0,0
516,1997,1,0,0,0,0,1,0,1,0,0,0,0,0,0
516,1998,2,0,0,0,0,2,0,1,0,0,0,1,0,0
516,1999,1,0,0,0,0,1,0,0,0,0,0,1,0,0
516,2000,1,0,0,0,0,1,0,0,0,0,0,1,0,0
516,2001,2,0,50,0,0,2,0,0,0,0,0,2,0,0
516,2002,2,0,50,0,0,2,0,0,0,0,0,2,0,0
516,2003,1,0,50,0,0,1,0,0,0,0,0,1,0,0
517,1963,1,0,50,0,0,1,0,0,0,0,0,0,0,1
517,1964,1,0,50,0,0,1,0,0,0,0,0,0,0,1
517,1994,1,0,0,0,0,1,0,0,1,0,0,0,0,0
517,1997,2,0,150,0,0,2,0,0,0,0,0,0,0,2
517,1998,2,0,150,0,0,2,0,0,0,0,0,1,0,1
517,1999,1,0,0,0,0,1,0,0,0,0,0,1,0,0
517,2000,1,0,0,0,0,1,0,0,0,0,0,1,0,0
517,2001,2,0,0,0,0,2,0,0,0,0,0,1,0,1
517,2002,1,0,0,0,0,1,0,0,0,0,0,1,0,0
520,1963,1,0,0,0,0,1,0,0,1,0,0,0,0,0
520,1964,1,0,0,0,0,1,0,0,1,0,0,0,0,0
520,1976,1,0,950,0,0,1,0,0,0,0,0,0,1,0
520,1977,2,1,4950,0,1,1,0,0,0,0,0,0,2,0
520,1978,1,1,4000,0,1,0,0,0,0,0,0,0,1,0
520,1980,1,0,2000,0,0,1,0,0,1,0,0,0,0,0
520,1988,1,0,0,0,0,1,0,0,1,0,0,0,0,0
520,1989,1,0,0,0,0,1,0,0,1,0,0,0,0,0
520,1990,1,0,0,0,0,1,0,0,1,0,0,0,0,0
520,1991,2,0,0,0,0,2,0,0,1,0,0,1,0,0
520,1992,1,0,0,0,0,1,0,0,0,0,0,1,0,0
520,1993,1,0,0,0,0,1,0,0,0,0,0,1,0,0
520,1994,1,0,0,0,0,1,0,0,0,0,0,1,0,0
520,1995,1,0,0,0,0,1,0,0,0,0,0,1,0,0
520,1996,1,0,0,0,0,1,0,0,0,0,0,1,0,0
520,1997,1,0,0,0,0,1,0,0,0,0,0,1,0,0
520,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,1
520,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,1
520,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,1
530,1951,1,0,40,0,1,0,0,0,0,0,1,0,0,0
530,1952,1,0,40,0,1,0,0,0,0,0,1,0,0,0
530,1953,1,0,40,0,1,0,0,0,0,0,1,0,0,0
530,1963,1,0,0,0,0,1,0,0,0,0,0,0,0,1
530,1964,1,0,0,0,0,1,0,0,0,0,0,0,0,1
530,1975,1,0,1525,0,0,1,0,0,0,0,0,0,0,1
530,1976,2,0,6025,0,0,2,0,0,0,0,0,0,1,1
530,1977,3,0,6925,0,1,2,0,0,0,0,0,0,2,1
530,1978,3,0,3092,0,1,2,0,0,0,0,0,0,1,2
530,1979,1,0,667,0,0,1,0,0,0,0,0,0,0,1
530,1980,1,0,667,0,0,1,0,0,0,0,0,0,0,1
530,1982,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1983,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1984,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1985,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1986,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1987,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1988,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1989,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1990,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1991,1,0,1000,0,0,1,0,0,1,0,0,0,0,0
530,1998,1,0,23333,0,1,0,0,0,0,0,1,0,0,0
530,1999,2,0,23533,0,1,1,0,0,0,0,1,0,0,1
530,2000,1,0,23333,0,1,0,0,0,0,0,1,0,0,0
530,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,1
530,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,1
530,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,1
531,1998,1,1,16667,0,1,0,0,0,0,0,1,0,0,0
531,1999,1,1,16667,0,1,0,0,0,0,0,1,0,0,0
531,2000,1,1,16667,0,1,0,0,0,0,0,1,0,0,0
531,2006,1,0,0,0,0,1,0,0,1,0,0,0,0,0
531,2007,1,0,0,0,0,1,0,0,1,0,0,0,0,0
531,2008,1,0,0,0,0,1,0,0,1,0,0,0,0,0
540,1961,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1962,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1963,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1964,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1965,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1966,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1967,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1968,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1969,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1970,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1971,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1972,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1973,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1974,1,1,1786,1,0,0,0,0,0,0,0,0,1,0
540,1975,1,0,500,0,1,0,0,0,0,0,0,0,1,0
540,1976,2,0,500,0,1,1,0,0,0,0,0,1,1,0
540,1977,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1978,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1979,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1980,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1981,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1982,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1983,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1984,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1985,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1986,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1987,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1988,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1989,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1990,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1991,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1992,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1993,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1994,1,0,0,0,0,1,0,0,0,0,0,1,0,0
540,1997,2,0,0,0,0,2,0,0,0,0,0,0,0,2
540,1998,2,1,0,0,0,2,0,0,0,0,0,1,0,1
540,1999,2,1,0,0,0,2,0,0,0,0,0,1,0,1
540,2000,2,1,0,0,0,2,0,0,0,0,0,1,0,1
540,2001,2,1,0,0,0,2,0,0,0,0,0,1,0,1
540,2002,2,1,0,0,0,2,0,0,0,0,0,1,0,1
541,1964,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1965,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1966,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1967,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1968,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1969,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1970,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1971,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1972,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1973,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1974,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1975,1,1,833,1,0,0,0,0,0,0,0,0,0,1
541,1979,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1980,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1981,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1982,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1983,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1984,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1985,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1986,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1987,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1988,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1989,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1990,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1991,1,0,0,0,0,1,0,0,0,0,0,0,0,1
541,1992,1,0,0,0,0,1,0,0,0,0,0,0,0,1
552,1972,1,0,125,0,0,1,0,0,1,0,0,0,0,0
552,1973,1,0,125,0,0,1,0,0,1,0,0,0,0,0
552,1974,1,0,125,0,0,1,0,0,1,0,0,0,0,0
552,1975,1,0,125,0,0,1,0,0,1,0,0,0,0,0
552,1976,1,0,125,0,0,1,0,0,1,0,0,0,0,0
552,1977,1,0,125,0,0,1,0,0,1,0,0,0,0,0
552,1978,1,0,125,0,0,1,0,0,1,0,0,0,0,0
552,1979,1,0,125,0,0,1,0,0,1,0,0,0,0,0
552,1982,1,0,45,0,0,1,0,0,0,0,0,0,0,1
552,1983,2,1,45,0,0,2,0,0,0,0,0,0,0,2
552,1984,2,1,45,0,0,2,0,0,0,0,0,0,0,2
552,1985,2,1,45,0,0,2,0,0,0,0,0,0,0,2
552,1986,2,1,45,0,0,2,0,0,0,0,0,0,0,2
552,1987,2,1,45,0,0,2,0,0,0,0,0,0,0,2
552,1988,1,0,45,0,0,1,0,0,0,0,0,0,0,1
552,1989,1,0,45,0,0,1,0,0,0,0,0,0,0,1
552,1990,1,0,45,0,0,1,0,0,0,0,0,0,0,1
552,1991,1,0,45,0,0,1,0,0,0,0,0,0,0,1
552,1992,1,0,45,0,0,1,0,0,0,0,0,0,0,1
552,1998,1,0,0,0,0,1,0,0,0,0,0,1,0,0
552,1999,1,0,0,0,0,1,0,0,0,0,0,1,0,0
552,2000,1,0,0,0,0,1,0,0,0,0,0,1,0,0
552,2001,1,0,0,0,0,1,0,0,0,0,0,1,0,0
552,2002,1,0,0,0,0,1,0,0,0,0,0,1,0,0
560,1975,2,2,129,1,1,0,0,0,1,0,0,0,1,0
560,1976,3,2,186,1,1,1,0,0,1,0,0,1,1,0
560,1977,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1978,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1979,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1980,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1981,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1982,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1983,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1984,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1985,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1986,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1987,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1988,2,1,136,1,0,1,0,0,1,0,0,1,0,0
560,1989,1,0,57,0,0,1,0,0,0,0,0,1,0,0
565,1998,1,0,0,0,0,1,0,0,0,0,0,1,0,0
565,1999,1,0,0,0,0,1,0,0,0,0,0,1,0,0
565,2000,1,0,0,0,0,1,0,0,0,0,0,1,0,0
565,2001,1,0,0,0,0,1,0,0,0,0,0,1,0,0
580,1947,1,1,5600,1,0,0,0,0,1,0,0,0,0,0
580,1948,1,1,5600,1,0,0,0,0,1,0,0,0,0,0
600,1953,1,1,250,1,0,0,0,0,0,0,0,0,0,1
600,1954,1,1,250,1,0,0,0,0,0,0,0,0,0,1
600,1955,1,1,250,1,0,0,0,0,0,0,0,0,0,1
600,1956,1,1,250,1,0,0,0,0,0,0,0,0,0,1
600,1957,1,1,500,0,1,0,0,0,1,0,0,0,0,0
600,1958,1,1,500,0,1,0,0,0,1,0,0,0,0,0
600,1975,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1976,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1977,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1978,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1979,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1980,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1981,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1982,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1983,1,0,1056,1,0,0,0,1,0,0,0,0,0,0
600,1991,1,0,0,0,1,0,0,0,0,0,0,0,0,1
615,1954,1,1,1556,1,0,0,0,0,0,0,0,0,0,1
615,1955,1,1,1556,1,0,0,0,0,0,0,0,0,0,1
615,1956,1,1,1556,1,0,0,0,0,0,0,0,0,0,1
615,1957,1,1,1556,1,0,0,0,0,0,0,0,0,0,1
615,1958,1,1,1556,1,0,0,0,0,0,0,0,0,0,1
615,1959,1,1,1556,1,0,0,0,0,0,0,0,0,0,1
615,1960,1,1,1556,1,0,0,0,0,0,0,0,0,0,1
615,1961,1,1,1556,1,0,0,0,0,0,0,0,0,0,1
615,1962,2,1,1956,1,0,1,0,0,1,0,0,0,0,1
615,1963,1,0,400,0,0,1,0,0,1,0,0,0,0,0
615,1976,1,1,500,1,0,0,0,1,0,0,0,0,0,0
615,1992,1,1,0,0,0,1,0,0,0,0,0,1,0,0
615,1993,1,1,0,0,0,1,0,0,0,0,0,1,0,0
615,1994,1,1,0,0,0,1,0,0,0,0,0,1,0,0
615,1995,1,1,0,0,0,1,0,0,0,0,0,1,0,0
615,1996,1,1,0,0,0,1,0,0,0,0,0,1,0,0
615,1997,1,1,0,0,0,1,0,0,0,0,0,1,0,0
615,1998,1,1,0,0,0,1,0,0,0,0,0,1,0,0
615,1999,1,1,0,0,0,1,0,0,0,0,0,1,0,0
616,1952,1,1,333,1,0,0,0,0,0,0,0,0,0,1
616,1953,1,1,333,1,0,0,0,0,0,0,0,0,0,1
616,1954,1,1,333,1,0,0,0,0,0,0,0,0,0,1
620,1979,1,0,500,0,1,0,0,0,1,0,0,0,0,0
620,1980,1,0,250,0,0,1,0,0,1,0,0,0,0,0
620,1981,1,0,250,0,0,1,0,0,1,0,0,0,0,0
620,1983,1,0,250,0,0,1,0,0,1,0,0,0,0,0
620,1984,1,0,250,0,0,1,0,0,1,0,0,0,0,0
620,1986,1,0,3500,0,1,0,0,0,1,0,0,0,0,0
620,1987,1,0,3500,0,1,0,0,0,1,0,0,0,0,0
625,1963,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1964,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1965,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1966,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1967,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1968,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1969,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1970,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1971,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1972,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1983,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1984,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1985,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1986,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1987,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1988,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1989,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1990,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1991,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1992,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1993,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1994,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1995,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1996,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1997,1,0,0,0,0,1,0,0,0,0,0,1,0,0
625,1998,2,0,0,0,0,2,0,0,0,0,0,2,0,0
625,1999,2,0,0,0,0,2,0,0,0,0,0,2,0,0
625,2000,2,0,0,0,0,2,0,0,0,0,0,2,0,0
625,2001,2,0,0,0,0,2,0,0,0,0,0,2,0,0
625,2002,2,0,0,0,0,2,0,0,0,0,0,2,0,0
625,2003,2,0,0,0,0,2,0,0,0,0,1,1,0,0
625,2004,2,0,0,0,0,2,0,0,0,0,1,1,0,0
625,2005,2,0,0,0,0,2,0,0,0,0,1,1,0,0
625,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,0
630,1973,1,0,33,0,0,1,0,0,0,0,0,0,0,1
630,1974,2,0,33,0,0,2,0,0,1,0,0,0,0,1
630,1975,2,0,33,0,0,2,0,0,1,0,0,0,0,1
630,1978,1,1,50,0,0,1,0,0,1,0,0,0,0,0
630,1979,2,1,50,0,0,2,0,0,1,0,0,0,0,1
630,1980,2,0,83333,0,1,1,0,0,0,0,1,0,0,1
630,1981,2,0,83333,0,1,1,0,0,0,0,1,0,0,1
630,1982,2,0,83333,0,1,1,0,0,0,0,1,0,0,1
630,1983,2,0,83333,0,1,1,0,0,0,0,1,0,0,1
630,1984,2,0,83333,0,1,1,0,0,0,0,1,0,0,1
630,1985,2,0,83333,0,1,1,0,0,1,0,1,0,0,0
630,1986,2,0,83333,0,1,1,0,0,1,0,1,0,0,0
630,1987,2,0,83333,0,1,1,0,0,1,0,1,0,0,0
630,1988,2,0,83333,0,1,1,0,0,1,0,1,0,0,0
640,1950,1,0,179,0,1,0,0,0,0,0,1,0,0,0
640,1951,1,0,179,0,1,0,0,0,0,0,1,0,0,0
640,1952,1,0,179,0,1,0,0,0,0,0,1,0,0,0
640,1953,1,0,179,0,1,0,0,0,0,0,1,0,0,0
640,1974,1,2,1000,0,2,0,0,0,0,0,0,0,0,2
640,1984,1,0,500,0,0,1,0,1,0,0,0,0,0,0
640,1985,1,0,500,0,0,1,0,1,0,0,0,0,0,0
640,1986,1,0,500,0,0,1,0,1,0,0,0,0,0,0
640,1991,2,1,539,1,0,1,0,0,0,0,2,0,0,0
640,1992,2,1,539,1,0,1,0,0,0,0,2,0,0,0
640,1993,1,0,389,0,0,1,0,0,0,0,1,0,0,0
640,1994,1,0,389,0,0,1,0,0,0,0,1,0,0,0
640,1995,1,0,389,0,0,1,0,0,0,0,1,0,0,0
640,1996,1,0,389,0,0,1,0,0,0,0,1,0,0,0
640,1997,2,1,489,1,0,1,0,0,0,0,2,0,0,0
640,1998,1,0,389,0,0,1,0,0,0,0,1,0,0,0
640,1999,2,1,389,0,1,1,0,0,0,0,1,0,0,1
645,1948,1,0,500,0,2,0,0,0,2,0,0,0,0,0
645,1959,1,0,0,0,0,1,0,0,0,0,0,0,0,1
645,1961,1,0,167,0,0,1,0,0,0,0,1,0,0,0
645,1962,1,0,167,0,0,1,0,0,0,0,1,0,0,0
645,1963,1,0,167,0,0,1,0,0,0,0,1,0,0,0
645,1965,1,1,250,0,0,1,0,0,0,0,0,1,0,0
645,1966,1,1,250,0,0,1,0,0,0,0,0,1,0,0
645,1969,1,1,400,0,0,1,0,0,0,0,0,1,0,0
645,1970,1,1,400,0,0,1,0,0,0,0,0,1,0,0
645,1973,1,0,278,0,1,0,0,0,1,0,0,0,0,0
645,1974,1,1,3500,0,0,1,0,0,0,0,0,0,0,1
645,1975,1,1,3500,0,0,1,0,0,0,0,0,0,0,1
645,1980,1,1,55556,0,1,0,0,0,0,0,1,0,0,0
645,1981,1,1,55556,0,1,0,0,0,0,0,1,0,0,0
645,1982,1,1,55556,0,1,0,0,0,0,0,1,0,0,0
645,1983,1,1,55556,0,1,0,0,0,0,0,1,0,0,0
645,1984,1,1,55556,0,1,0,0,0,0,0,1,0,0,0
645,1985,2,1,55556,0,1,1,0,0,0,0,1,0,0,1
645,1986,2,1,55556,0,1,1,0,0,0,0,1,0,0,1
645,1987,2,1,55556,0,1,1,0,0,0,0,1,0,0,1
645,1988,2,1,55556,0,1,1,0,0,0,0,1,0,0,1
645,1990,1,1,20000,0,1,0,0,0,1,0,0,0,0,0
645,1991,2,1,20000,0,1,1,0,0,1,0,0,0,0,1
645,1996,1,0,0,0,0,1,0,0,0,0,1,0,0,0
645,2003,1,0,7000,0,1,0,0,0,0,0,0,0,1,0
645,2004,1,0,2160,1,0,0,0,0,0,1,0,0,0,0
645,2005,1,0,2160,1,0,0,0,0,0,1,0,0,0,0
645,2006,1,0,2160,1,0,0,0,0,0,1,0,0,0,0
645,2007,1,0,2160,1,0,0,0,0,0,1,0,0,0,0
645,2008,1,0,2160,1,0,0,0,0,0,1,0,0,0,0
651,1948,1,0,1334,0,2,0,0,0,2,0,0,0,0,0
651,1949,1,0,667,0,1,0,0,0,1,0,0,0,0,0
651,1956,1,0,3000,0,1,0,0,0,1,0,0,0,0,0
651,1962,1,0,1667,0,0,1,0,0,0,0,0,0,0,1
651,1963,1,0,1667,0,0,1,0,0,0,0,0,0,0,1
651,1964,1,0,1667,0,0,1,0,0,0,0,0,0,0,1
651,1965,1,0,1667,0,0,1,0,0,0,0,0,0,0,1
651,1966,1,0,1667,0,0,1,0,0,0,0,0,0,0,1
651,1967,2,0,11667,0,1,1,0,0,1,0,0,0,0,1
651,1969,1,1,2500,0,1,0,0,0,0,0,1,0,0,0
651,1970,1,1,2500,0,1,0,0,0,0,0,1,0,0,0
651,1973,1,1,7700,0,1,0,0,0,1,0,0,0,0,0
651,1991,1,0,14,0,1,0,0,0,0,0,0,0,0,1
652,1948,1,0,1000,0,2,0,0,0,2,0,0,0,0,0
652,1967,1,0,2500,0,1,0,0,0,1,0,0,0,0,0
652,1970,1,0,100,0,0,1,0,0,1,0,0,0,0,0
652,1973,1,1,3500,0,1,0,0,0,1,0,0,0,0,0
652,1976,1,0,500,0,0,1,0,0,0,0,0,1,0,0
652,1978,1,1,800,0,0,1,0,0,0,0,1,0,0,0
652,1981,1,0,500,0,0,1,0,0,0,0,0,0,0,1
652,1982,2,0,1700,0,1,1,0,0,0,0,1,0,0,1
652,1989,1,0,75,0,0,1,0,0,0,0,0,0,0,1
652,1990,1,0,75,0,0,1,0,0,0,0,0,0,0,1
652,1991,1,0,0,0,1,0,0,0,0,0,0,0,0,1
660,1948,1,0,500,0,2,0,0,0,2,0,0,0,0,0
660,1958,1,0,0,0,0,1,0,0,0,0,0,0,0,1
660,1975,1,0,0,0,0,1,0,0,0,0,0,1,0,0
660,1976,1,0,0,0,0,1,0,0,0,0,0,1,0,0
660,1983,1,0,0,0,0,1,0,0,1,0,0,0,0,0
660,1984,1,0,0,0,0,1,0,0,1,0,0,0,0,0
660,1989,1,1,0,0,0,1,0,0,1,0,0,0,0,0
660,1990,1,1,0,0,0,1,0,0,1,0,0,0,0,0
663,1948,1,2,1000,0,2,0,0,0,2,0,0,0,0,0
663,1967,1,0,6100,0,1,0,0,0,1,0,0,0,0,0
663,1970,1,1,750,0,0,1,0,0,0,0,0,0,0,1
663,1973,1,0,23,0,1,0,0,0,1,0,0,0,0,0
666,1948,1,0,2000,0,2,0,0,0,0,0,0,0,0,2
666,1949,1,0,1000,0,1,0,0,0,0,0,0,0,0,1
666,1956,1,1,189,0,1,0,0,0,0,0,0,0,0,1
666,1967,1,1,1000,0,1,0,0,0,0,0,0,0,0,1
666,1969,1,0,184,0,1,0,0,0,0,0,1,0,0,0
666,1970,1,0,184,0,1,0,0,0,0,0,1,0,0,0
666,1973,1,0,2838,0,1,0,0,0,0,0,0,0,0,1
666,1978,1,0,0,0,0,1,0,0,0,0,1,0,0,0
666,1982,1,1,455,0,1,0,0,0,0,0,1,0,0,0
666,2000,1,0,225,1,0,0,0,0,0,0,0,0,0,1
666,2001,1,0,225,1,0,0,0,0,0,0,0,0,0,1
666,2002,1,0,225,1,0,0,0,0,0,0,0,0,0,1
666,2003,1,0,225,1,0,0,0,0,0,0,0,0,0,1
670,1973,1,0,100,0,1,0,0,0,1,0,0,0,0,0
670,1991,1,0,44,0,1,0,0,0,0,0,0,0,0,1
678,1948,1,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1962,1,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1963,1,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1964,1,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1965,1,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1966,1,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1967,1,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1968,1,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1969,1,0,0,0,0,1,0,0,0,0,0,0,0,1
679,1994,1,0,0,0,0,1,0,0,0,0,0,0,0,1
679,2004,1,0,450,0,0,1,0,0,0,0,0,0,0,1
679,2005,1,0,450,0,0,1,0,0,0,0,0,0,0,1
679,2007,1,0,1500,0,0,1,0,0,0,0,1,0,0,0
680,1986,1,1,4200,0,0,1,0,0,1,0,0,0,0,0
690,1990,1,0,500,0,1,0,0,0,0,0,0,0,0,1
690,1991,1,0,500,0,1,0,0,0,0,0,0,0,0,1
694,1991,1,0,0,0,1,0,0,0,0,0,0,0,0,1
696,1991,1,0,6,0,1,0,0,0,0,0,0,0,0,1
698,1968,1,0,0,0,0,0,1,0,0,0,1,0,0,0
698,1969,1,0,0,0,0,0,1,0,0,0,1,0,0,0
698,1970,1,0,0,0,0,0,1,0,0,0,1,0,0,0
698,1971,1,0,0,0,0,0,1,0,0,0,1,0,0,0
698,1973,1,1,123,0,0,1,0,0,0,0,0,0,0,1
698,1974,1,1,123,0,0,1,0,0,0,0,0,0,0,1
698,1975,1,1,123,0,0,1,0,0,0,0,0,0,0,1
698,1991,1,0,0,0,1,0,0,0,0,0,0,0,0,1
